product_key,source_product_id,product_name,category,sub_category,unit_cost,supplier
229,FUR-BO-10002133,"Bush Corner Shelving, Mobile",Furniture,Bookcases,73.52622222222222,WoodCraft Furnishings
230,FUR-BO-10002142,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,230.51333333333332,WoodCraft Furnishings
231,FUR-BO-10002182,"Safco Floating Shelf Set, Pine",Furniture,Bookcases,168.41157142857145,WoodCraft Furnishings
232,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,171.0156,WoodCraft Furnishings
233,FUR-BO-10002204,"Bush Corner Shelving, Traditional",Furniture,Bookcases,105.8437037037037,WoodCraft Furnishings
234,FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,132.6882,WoodCraft Furnishings
235,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,248.06287619047617,WoodCraft Furnishings
236,FUR-BO-10002214,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,111.79041666666666,WoodCraft Furnishings
237,FUR-BO-10002235,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases,61.53173333333334,WoodCraft Furnishings
238,FUR-BO-10002250,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,59.68666666666667,WoodCraft Furnishings
239,FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,65.60122222222222,WoodCraft Furnishings
240,FUR-BO-10002277,"Bush Floating Shelf Set, Mobile",Furniture,Bookcases,165.08274166666666,WoodCraft Furnishings
241,FUR-BO-10002285,"Safco Corner Shelving, Pine",Furniture,Bookcases,126.67175,WoodCraft Furnishings
242,FUR-BO-10002289,"Ikea Corner Shelving, Pine",Furniture,Bookcases,94.56666666666666,WoodCraft Furnishings
243,FUR-BO-10002300,"Safco 3-Shelf Cabinet, Mobile",Furniture,Bookcases,142.26038095238096,WoodCraft Furnishings
244,FUR-BO-10002308,"Safco Floating Shelf Set, Metal",Furniture,Bookcases,156.99546666666666,WoodCraft Furnishings
245,FUR-BO-10002309,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,87.49666666666667,WoodCraft Furnishings
246,FUR-BO-10002318,"Dania Classic Bookcase, Mobile",Furniture,Bookcases,338.95799999999997,WoodCraft Furnishings
247,FUR-BO-10002324,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,65.65766666666667,WoodCraft Furnishings
248,FUR-BO-10002325,"Bush Classic Bookcase, Metal",Furniture,Bookcases,219.78283333333331,WoodCraft Furnishings
249,FUR-BO-10002334,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases,85.382,WoodCraft Furnishings
250,FUR-BO-10002346,"Dania Stackable Bookrack, Mobile",Furniture,Bookcases,57.53528571428571,WoodCraft Furnishings
251,FUR-BO-10002352,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,69.61010204081633,WoodCraft Furnishings
252,FUR-BO-10002378,"Dania 3-Shelf Cabinet, Metal",Furniture,Bookcases,85.51520000000001,WoodCraft Furnishings
253,FUR-BO-10002383,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,87.479012987013,WoodCraft Furnishings
254,FUR-BO-10002387,"Safco Library with Doors, Metal",Furniture,Bookcases,342.715,WoodCraft Furnishings
255,FUR-BO-10002390,"Ikea Library with Doors, Metal",Furniture,Bookcases,330.2969,WoodCraft Furnishings
256,FUR-BO-10002423,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,141.4248,WoodCraft Furnishings
257,FUR-BO-10002444,"Sauder Library with Doors, Mobile",Furniture,Bookcases,261.2775,WoodCraft Furnishings
258,FUR-BO-10002462,"Ikea Classic Bookcase, Pine",Furniture,Bookcases,404.86350000000004,WoodCraft Furnishings
259,FUR-BO-10002471,"Safco 3-Shelf Cabinet, Metal",Furniture,Bookcases,103.12733333333333,WoodCraft Furnishings
260,FUR-BO-10002510,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,131.8770388888889,WoodCraft Furnishings
261,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,193.06392,WoodCraft Furnishings
262,FUR-BO-10002574,"Bush Corner Shelving, Traditional",Furniture,Bookcases,62.775999999999996,WoodCraft Furnishings
263,FUR-BO-10002580,"Safco Classic Bookcase, Pine",Furniture,Bookcases,287.14,WoodCraft Furnishings
264,FUR-BO-10002592,"Safco Stackable Bookrack, Traditional",Furniture,Bookcases,76.21600000000001,WoodCraft Furnishings
265,FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,50.455000000000005,WoodCraft Furnishings
266,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,196.77117857142858,WoodCraft Furnishings
267,FUR-BO-10002632,"Sauder Corner Shelving, Pine",Furniture,Bookcases,118.95222222222223,WoodCraft Furnishings
268,FUR-BO-10002679,"Ikea Stackable Bookrack, Mobile",Furniture,Bookcases,56.722857142857144,WoodCraft Furnishings
269,FUR-BO-10002680,"Sauder 3-Shelf Cabinet, Traditional",Furniture,Bookcases,131.524,WoodCraft Furnishings
270,FUR-BO-10002682,"Safco Stackable Bookrack, Mobile",Furniture,Bookcases,131.099,WoodCraft Furnishings
271,FUR-BO-10002708,"Dania Library with Doors, Pine",Furniture,Bookcases,324.01,WoodCraft Furnishings
272,FUR-BO-10002736,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,123.28729761904762,WoodCraft Furnishings
273,FUR-BO-10002738,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,145.47285,WoodCraft Furnishings
274,FUR-BO-10002740,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,183.58844444444443,WoodCraft Furnishings
275,FUR-BO-10002766,"Bush Classic Bookcase, Traditional",Furniture,Bookcases,264.0192,WoodCraft Furnishings
276,FUR-BO-10002781,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,122.57066666666668,WoodCraft Furnishings
277,FUR-BO-10002782,"Safco Corner Shelving, Traditional",Furniture,Bookcases,54.89411111111111,WoodCraft Furnishings
278,FUR-BO-10002793,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,98.326,WoodCraft Furnishings
279,FUR-BO-10002812,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,129.41453333333334,WoodCraft Furnishings
280,FUR-BO-10002819,"Ikea Stackable Bookrack, Traditional",Furniture,Bookcases,87.06356598639456,WoodCraft Furnishings
281,FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases,120.80720000000001,WoodCraft Furnishings
282,FUR-BO-10002852,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,119.7,WoodCraft Furnishings
283,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,61.4795,WoodCraft Furnishings
284,FUR-BO-10002889,"Dania Stackable Bookrack, Pine",Furniture,Bookcases,66.821,WoodCraft Furnishings
285,FUR-BO-10002892,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,273.07,WoodCraft Furnishings
286,FUR-BO-10002906,"Ikea Corner Shelving, Traditional",Furniture,Bookcases,73.03533333333333,WoodCraft Furnishings
287,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Furniture,Bookcases,138.50724444444447,WoodCraft Furnishings
288,FUR-BO-10002926,"Bush Stackable Bookrack, Mobile",Furniture,Bookcases,110.10666666666667,WoodCraft Furnishings
289,FUR-BO-10002936,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases,62.11913333333333,WoodCraft Furnishings
290,FUR-BO-10002964,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,150.31266666666667,WoodCraft Furnishings
291,FUR-BO-10002968,"Bush Library with Doors, Metal",Furniture,Bookcases,203.86966666666666,WoodCraft Furnishings
292,FUR-BO-10002975,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,61.29466666666667,WoodCraft Furnishings
293,FUR-BO-10002981,"Sauder Stackable Bookrack, Traditional",Furniture,Bookcases,85.3635,WoodCraft Furnishings
294,FUR-BO-10002985,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,63.006962962962966,WoodCraft Furnishings
295,FUR-BO-10002990,"Dania Library with Doors, Traditional",Furniture,Bookcases,195.82000000000002,WoodCraft Furnishings
296,FUR-BO-10002992,"Dania Library with Doors, Traditional",Furniture,Bookcases,212.58,WoodCraft Furnishings
297,FUR-BO-10003007,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases,93.96866666666666,WoodCraft Furnishings
298,FUR-BO-10003022,"Dania 3-Shelf Cabinet, Metal",Furniture,Bookcases,91.65444444444445,WoodCraft Furnishings
299,FUR-BO-10003028,"Sauder 3-Shelf Cabinet, Mobile",Furniture,Bookcases,99.91066666666666,WoodCraft Furnishings
300,FUR-BO-10003029,"Sauder Library with Doors, Traditional",Furniture,Bookcases,360.3031,WoodCraft Furnishings
301,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,96.2949090909091,WoodCraft Furnishings
302,FUR-BO-10003043,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases,80.72533333333332,WoodCraft Furnishings
303,FUR-BO-10003046,"Safco Library with Doors, Mobile",Furniture,Bookcases,274.6266777777778,WoodCraft Furnishings
304,FUR-BO-10003078,"Safco Corner Shelving, Traditional",Furniture,Bookcases,92.744,WoodCraft Furnishings
305,FUR-BO-10003086,"Safco Library with Doors, Traditional",Furniture,Bookcases,288.5159,WoodCraft Furnishings
306,FUR-BO-10003103,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,212.6346111111111,WoodCraft Furnishings
307,FUR-BO-10003106,"Sauder Corner Shelving, Metal",Furniture,Bookcases,79.24633333333334,WoodCraft Furnishings
308,FUR-BO-10003112,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,79.045,WoodCraft Furnishings
309,FUR-BO-10003126,"Dania Library with Doors, Traditional",Furniture,Bookcases,322.4,WoodCraft Furnishings
310,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,89.02552460317462,WoodCraft Furnishings
311,FUR-BO-10003174,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,92.16,WoodCraft Furnishings
312,FUR-BO-10003181,"Safco Corner Shelving, Metal",Furniture,Bookcases,148.56799999999998,WoodCraft Furnishings
313,FUR-BO-10003185,"Ikea Floating Shelf Set, Metal",Furniture,Bookcases,168.09777777777776,WoodCraft Furnishings
314,FUR-BO-10003199,"Bush Classic Bookcase, Mobile",Furniture,Bookcases,171.54,WoodCraft Furnishings
315,FUR-BO-10003206,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,176.50944444444443,WoodCraft Furnishings
316,FUR-BO-10003221,"Safco Corner Shelving, Mobile",Furniture,Bookcases,86.15066666666667,WoodCraft Furnishings
317,FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,199.06152000000003,WoodCraft Furnishings
318,FUR-BO-10003284,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,101.15083333333334,WoodCraft Furnishings
319,FUR-BO-10003287,"Dania Corner Shelving, Traditional",Furniture,Bookcases,67.65187878787879,WoodCraft Furnishings
320,FUR-BO-10003291,"Dania Corner Shelving, Metal",Furniture,Bookcases,56.77295238095238,WoodCraft Furnishings
321,FUR-BO-10003297,"Ikea 3-Shelf Cabinet, Metal",Furniture,Bookcases,89.90809523809524,WoodCraft Furnishings
322,FUR-BO-10003301,"Dania Floating Shelf Set, Metal",Furniture,Bookcases,135.114925,WoodCraft Furnishings
323,FUR-BO-10003320,"Dania Classic Bookcase, Metal",Furniture,Bookcases,194.2,WoodCraft Furnishings
324,FUR-BO-10003323,"Safco 3-Shelf Cabinet, Mobile",Furniture,Bookcases,67.39506666666666,WoodCraft Furnishings
325,FUR-BO-10003326,"Safco Stackable Bookrack, Traditional",Furniture,Bookcases,76.2736,WoodCraft Furnishings
326,FUR-BO-10003333,"Sauder Stackable Bookrack, Traditional",Furniture,Bookcases,124.4311111111111,WoodCraft Furnishings
327,FUR-BO-10003383,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,141.72,WoodCraft Furnishings
328,FUR-BO-10003384,"Ikea Corner Shelving, Traditional",Furniture,Bookcases,89.8987619047619,WoodCraft Furnishings
329,FUR-BO-10003386,"Sauder 3-Shelf Cabinet, Mobile",Furniture,Bookcases,101.32,WoodCraft Furnishings
330,FUR-BO-10003408,"Ikea 3-Shelf Cabinet, Metal",Furniture,Bookcases,113.5892,WoodCraft Furnishings
331,FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,28.810066666666668,WoodCraft Furnishings
332,FUR-BO-10003438,"Dania Corner Shelving, Pine",Furniture,Bookcases,65.03970562770563,WoodCraft Furnishings
333,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,77.67403333333334,WoodCraft Furnishings
334,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,53.39026666666667,WoodCraft Furnishings
335,FUR-BO-10003463,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases,77.34472222222223,WoodCraft Furnishings
336,FUR-BO-10003499,"Ikea Library with Doors, Pine",Furniture,Bookcases,228.682,WoodCraft Furnishings
337,FUR-BO-10003530,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,137.93066666666667,WoodCraft Furnishings
338,FUR-BO-10003541,"Bush Classic Bookcase, Metal",Furniture,Bookcases,272.11400000000003,WoodCraft Furnishings
339,FUR-BO-10003543,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,69.14746666666667,WoodCraft Furnishings
340,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,75.72916666666666,WoodCraft Furnishings
341,FUR-BO-10003549,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases,164.81226666666666,WoodCraft Furnishings
342,FUR-BO-10003554,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases,133.91677142857142,WoodCraft Furnishings
343,FUR-BO-10003559,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,92.69457142857144,WoodCraft Furnishings
344,FUR-BO-10003563,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,78.76053061224489,WoodCraft Furnishings
345,FUR-BO-10003589,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,95.25,WoodCraft Furnishings
346,FUR-BO-10003604,"Ikea Corner Shelving, Mobile",Furniture,Bookcases,109.29904761904763,WoodCraft Furnishings
347,FUR-BO-10003631,"Safco Stackable Bookrack, Mobile",Furniture,Bookcases,73.42201360544219,WoodCraft Furnishings
348,FUR-BO-10003647,"Ikea Classic Bookcase, Pine",Furniture,Bookcases,404.75,WoodCraft Furnishings
349,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,170.06993333333332,WoodCraft Furnishings
350,FUR-BO-10003668,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,176.46800000000002,WoodCraft Furnishings
351,FUR-BO-10003688,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,48.625,WoodCraft Furnishings
352,FUR-BO-10003697,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,175.3715,WoodCraft Furnishings
353,FUR-BO-10003706,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,76.99031666666667,WoodCraft Furnishings
354,FUR-BO-10003713,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,145.369,WoodCraft Furnishings
355,FUR-BO-10003734,"Dania Classic Bookcase, Metal",Furniture,Bookcases,274.64,WoodCraft Furnishings
356,FUR-BO-10003738,"Dania Library with Doors, Mobile",Furniture,Bookcases,281.0443333333333,WoodCraft Furnishings
357,FUR-BO-10003768,"Sauder 3-Shelf Cabinet, Traditional",Furniture,Bookcases,75.56668253968255,WoodCraft Furnishings
358,FUR-BO-10003779,"Ikea Library with Doors, Traditional",Furniture,Bookcases,203.52266666666665,WoodCraft Furnishings
359,FUR-BO-10003783,"Dania Library with Doors, Pine",Furniture,Bookcases,298.21708333333333,WoodCraft Furnishings
360,FUR-BO-10003793,"Bush 3-Shelf Cabinet, Metal",Furniture,Bookcases,80.040575,WoodCraft Furnishings
361,FUR-BO-10003828,"Bush 3-Shelf Cabinet, Metal",Furniture,Bookcases,101.49149999999999,WoodCraft Furnishings
362,FUR-BO-10003873,"Safco Library with Doors, Mobile",Furniture,Bookcases,151.89311111111112,WoodCraft Furnishings
363,FUR-BO-10003878,"Safco Corner Shelving, Mobile",Furniture,Bookcases,85.18216666666667,WoodCraft Furnishings
364,FUR-BO-10003880,"Dania Corner Shelving, Pine",Furniture,Bookcases,64.96514285714285,WoodCraft Furnishings
365,FUR-BO-10003881,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,124.16,WoodCraft Furnishings
366,FUR-BO-10003887,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,163.54512380952383,WoodCraft Furnishings
367,FUR-BO-10003893,Sauder Camden County Collection Library,Furniture,Bookcases,91.95763333333333,WoodCraft Furnishings
368,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,49.77700000000001,WoodCraft Furnishings
369,FUR-BO-10003903,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,129.94166666666666,WoodCraft Furnishings
370,FUR-BO-10003904,"Ikea Corner Shelving, Traditional",Furniture,Bookcases,76.38633333333334,WoodCraft Furnishings
371,FUR-BO-10003905,"Ikea Stackable Bookrack, Mobile",Furniture,Bookcases,65.02850340136054,WoodCraft Furnishings
372,FUR-BO-10003913,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,135.34917857142858,WoodCraft Furnishings
373,FUR-BO-10003945,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,91.3802,WoodCraft Furnishings
374,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,161.08474999999999,WoodCraft Furnishings
375,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,143.6652,WoodCraft Furnishings
376,FUR-BO-10003968,"Sauder Library with Doors, Mobile",Furniture,Bookcases,331.5,WoodCraft Furnishings
377,FUR-BO-10003991,"Bush Classic Bookcase, Traditional",Furniture,Bookcases,243.464,WoodCraft Furnishings
378,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,93.60053333333333,WoodCraft Furnishings
379,FUR-BO-10004032,"Bush Corner Shelving, Pine",Furniture,Bookcases,53.556,WoodCraft Furnishings
380,FUR-BO-10004053,"Dania Library with Doors, Metal",Furniture,Bookcases,235.30922222222225,WoodCraft Furnishings
381,FUR-BO-10004055,"Safco Corner Shelving, Metal",Furniture,Bookcases,111.68478095238095,WoodCraft Furnishings
382,FUR-BO-10004075,"Safco Floating Shelf Set, Metal",Furniture,Bookcases,129.34755555555557,WoodCraft Furnishings
383,FUR-BO-10004080,"Ikea Stackable Bookrack, Traditional",Furniture,Bookcases,77.259,WoodCraft Furnishings
384,FUR-BO-10004082,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,171.29000000000002,WoodCraft Furnishings
385,FUR-BO-10004098,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases,80.23066666666666,WoodCraft Furnishings
386,FUR-BO-10004103,"Dania Library with Doors, Pine",Furniture,Bookcases,121.25999999999999,WoodCraft Furnishings
387,FUR-BO-10004113,"Sauder Classic Bookcase, Pine",Furniture,Bookcases,154.58658333333332,WoodCraft Furnishings
388,FUR-BO-10004119,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,160.1107619047619,WoodCraft Furnishings
389,FUR-BO-10004129,"Sauder Classic Bookcase, Pine",Furniture,Bookcases,363.08000000000004,WoodCraft Furnishings
390,FUR-BO-10004135,"Ikea Stackable Bookrack, Traditional",Furniture,Bookcases,75.105,WoodCraft Furnishings
391,FUR-BO-10004142,"Safco Classic Bookcase, Traditional",Furniture,Bookcases,172.248,WoodCraft Furnishings
392,FUR-BO-10004161,"Bush Corner Shelving, Mobile",Furniture,Bookcases,124.03005873015873,WoodCraft Furnishings
393,FUR-BO-10004162,"Ikea Floating Shelf Set, Pine",Furniture,Bookcases,67.59695238095239,WoodCraft Furnishings
394,FUR-BO-10004191,"Safco Corner Shelving, Traditional",Furniture,Bookcases,122.68783333333334,WoodCraft Furnishings
395,FUR-BO-10004199,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases,139.43791666666667,WoodCraft Furnishings
396,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,112.80908571428571,WoodCraft Furnishings
397,FUR-BO-10004219,"Safco 3-Shelf Cabinet, Metal",Furniture,Bookcases,109.26666666666667,WoodCraft Furnishings
398,FUR-BO-10004230,"Bush Corner Shelving, Metal",Furniture,Bookcases,72.69466666666668,WoodCraft Furnishings
399,FUR-BO-10004238,"Ikea Corner Shelving, Pine",Furniture,Bookcases,42.964,WoodCraft Furnishings
400,FUR-BO-10004254,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,255.725,WoodCraft Furnishings
401,FUR-BO-10004312,"Bush Floating Shelf Set, Traditional",Furniture,Bookcases,125.2589,WoodCraft Furnishings
402,FUR-BO-10004316,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases,132.93599999999998,WoodCraft Furnishings
